anime_id,name,genre,type,episodes,rating,members,genre_list,primary_genre,crunchyroll,image_url
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,12,8.21,171086,"['Action', 'Comedy', 'School']",Action,https://www.crunchyroll.com/search?q=Full+Metal+Panic?+Fumoffu,https://cdn.myanimelist.net/images/anime/4/75260l.jpg
66,Azumanga Daioh,"Comedy, School, Slice of Life",TV,26,8.06,170901,"['Comedy', 'School', 'Slice of Life']",Comedy,https://www.crunchyroll.com/search?q=Azumanga+Daioh,https://cdn.myanimelist.net/images/anime/1066/117358l.jpg
16524,Suisei no Gargantia,"Action, Adventure, Mecha, Sci-Fi",TV,13,7.64,170754,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",Action,https://www.crunchyroll.com/search?q=Suisei+no+Gargantia,https://cdn.myanimelist.net/images/anime/11/48817l.jpg
11433,Ano Natsu de Matteru,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",TV,12,7.7,169718,"['Comedy', 'Drama', 'Romance', 'Sci-Fi', 'Slice of Life']",Comedy,https://www.crunchyroll.com/search?q=Ano+Natsu+de+Matteru,https://cdn.myanimelist.net/images/anime/12/59405l.jpg
154,Shaman King,"Action, Adventure, Comedy, Drama, Shounen, Supernatural",TV,64,7.83,169517,"['Action', 'Adventure', 'Comedy', 'Drama', 'Shounen', 'Supernatural']",Action,https://www.crunchyroll.com/search?q=Shaman+King,https://cdn.myanimelist.net/images/anime/1416/113270l.jpg
30544,Gakusen Toshi Asterisk,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",TV,12,7.14,168657,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'School', 'Sci-Fi', 'Supernatural']",Action,https://www.crunchyroll.com/search?q=Gakusen+Toshi+Asterisk,https://cdn.myanimelist.net/images/anime/5/76034l.jpg
31442,Musaigen no Phantom World,"Action, Comedy, Fantasy, Slice of Life, Supernatural",TV,13,7.03,168482,"['Action', 'Comedy', 'Fantasy', 'Slice of Life', 'Supernatural']",Action,https://www.crunchyroll.com/search?q=Musaigen+no+Phantom+World,https://cdn.myanimelist.net/images/anime/4/78339l.jpg
10161,No.6,"Action, Sci-Fi",TV,11,7.76,168017,"['Action', 'Sci-Fi']",Action,https://www.crunchyroll.com/search?q=No.6,https://cdn.myanimelist.net/images/anime/1474/90768l.jpg
1726,Devil May Cry,"Action, Demons, Fantasy",TV,12,7.15,166398,"['Action', 'Demons', 'Fantasy']",Action,https://www.crunchyroll.com/search?q=Devil+May+Cry,https://cdn.myanimelist.net/images/anime/4/26417l.jpg
136,Hunter x Hunter,"Action, Adventure, Shounen, Super Power",TV,62,8.48,166255,"['Action', 'Adventure', 'Shounen', 'Super Power']",Action,https://www.crunchyroll.com/search?q=Hunter+x+Hunter,https://cdn.myanimelist.net/images/anime/1305/132237l.jpg
32729,Orange,"Drama, Romance, School, Sci-Fi, Shoujo",TV,13,7.78,165358,"['Drama', 'Romance', 'School', 'Sci-Fi', 'Shoujo']",Drama,https://www.crunchyroll.com/search?q=Orange,https://cdn.myanimelist.net/images/anime/1415/102477l.jpg
384,Gantz,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,7.27,165335,"['Action', 'Drama', 'Horror', 'Psychological', 'Sci-Fi', 'Supernatural']",Action,https://www.crunchyroll.com/search?q=Gantz,https://cdn.myanimelist.net/images/anime/13/5998l.jpg
2104,Seto no Hanayome,"Comedy, Parody, Romance, School",TV,26,7.95,165008,"['Comedy', 'Parody', 'Romance', 'School']",Comedy,https://www.crunchyroll.com/search?q=Seto+no+Hanayome,https://cdn.myanimelist.net/images/anime/1573/146854l.jpg
20853,Hitsugi no Chaika,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",TV,12,7.47,164510,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Shounen']",Action,https://www.crunchyroll.com/search?q=Hitsugi+no+Chaika,https://cdn.myanimelist.net/images/anime/4/61781l.jpg
14833,Maoyuu Maou Yuusha,"Adventure, Demons, Fantasy, Historical, Romance",TV,12,7.44,164445,"['Adventure', 'Demons', 'Fantasy', 'Historical', 'Romance']",Adventure,https://www.crunchyroll.com/search?q=Maoyuu+Maou+Yuusha,https://cdn.myanimelist.net/images/anime/4/46041l.jpg
1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1,8.15,163308,"['Fantasy', 'Horror', 'Mystery', 'Psychological', 'Sci-Fi', 'Thriller']",Fantasy,https://www.crunchyroll.com/search?q=Paprika,https://cdn.myanimelist.net/images/anime/1929/93629l.jpg
1530,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",TV,24,8.17,163171,"['Drama', 'Romance', 'Slice of Life', 'Supernatural']",Drama,https://www.crunchyroll.com/search?q=Kanon+(2006),https://cdn.myanimelist.net/images/anime/1362/128746l.jpg
7647,Arakawa Under the Bridge,"Comedy, Romance, Seinen",TV,13,7.71,162622,"['Comedy', 'Romance', 'Seinen']",Comedy,https://www.crunchyroll.com/search?q=Arakawa+Under+the+Bridge,https://cdn.myanimelist.net/images/anime/1019/98620l.jpg
31580,Ajin,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,7.78,160972,"['Action', 'Horror', 'Mystery', 'Seinen', 'Supernatural']",Action,https://www.crunchyroll.com/search?q=Ajin,https://cdn.myanimelist.net/images/anime/13/77968l.jpg
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Drama, Romance, School, Slice of Life",Special,1,8.14,160423,"['Drama', 'Romance', 'School', 'Slice of Life']",Drama,"https://www.crunchyroll.com/search?q=Clannad:+Mou+Hitotsu+no+Sekai,+Tomoyo-hen",https://cdn.myanimelist.net/images/anime/12/19620l.jpg
21431,Gokukoku no Brynhildr,"Drama, Mystery, Sci-Fi, Seinen",TV,13,7.09,159899,"['Drama', 'Mystery', 'Sci-Fi', 'Seinen']",Drama,https://www.crunchyroll.com/search?q=Gokukoku+no+Brynhildr,https://cdn.myanimelist.net/images/anime/5/61433l.jpg
21405,Bokura wa Minna Kawaisou,"Comedy, Romance, School, Slice of Life",TV,12,7.9,159793,"['Comedy', 'Romance', 'School', 'Slice of Life']",Comedy,https://www.crunchyroll.com/search?q=Bokura+wa+Minna+Kawaisou,https://cdn.myanimelist.net/images/anime/1257/145479l.jpg
